evaluation,source_database,target_database,model,endpoint,n,event_rate,auroc,average_precision,brier,ece_10bin
concept_availability_with_concepts,MIMIC-III,eICU,semantic_transformer,icu_death,9291,0.10171133354859542,0.658108944246016,0.17870118740540994,0.10624655336141586,0.07306222544170891
concept_availability_without_concepts,MIMIC-III,eICU,demographic,next_aki_progression,9484,0.1021720792914382,0.4796324945900727,0.09616733580032476,0.0963895320892334,0.061683150298205265
concept_availability_without_concepts,MIMIC-III,eICU,demographic,next_aki_stage2plus,9484,0.4323070434415858,0.5089618290870873,0.43784980222233805,0.2698866128921509,0.15561572588329725
concept_availability_without_concepts,MIMIC-III,eICU,demographic,next_aki_stage3,9484,0.12652889076339097,0.5130804361821987,0.13465251420790153,0.11223577708005905,0.03784660854542219
concept_availability_without_concepts,MIMIC-III,eICU,demographic,hospital_death,9484,0.09879797553774779,0.5893030551515077,0.12638424603122478,0.08989077061414719,0.03615736679179112
concept_availability_without_concepts,MIMIC-III,eICU,demographic,icu_death,9483,0.05378044922492882,0.5092440720855376,0.057192514267482966,0.05616094172000885,0.0666106974199881
concept_availability_without_concepts,MIMIC-III,eICU,xgboost,next_aki_progression,9484,0.1021720792914382,0.5174120580024203,0.10519212369872277,0.25390890425681323,0.40227179202235036
concept_availability_without_concepts,MIMIC-III,eICU,xgboost,next_aki_stage2plus,9484,0.4323070434415858,0.5238064907766462,0.4544299164333213,0.2501882753192158,0.07096924454614817
concept_availability_without_concepts,MIMIC-III,eICU,xgboost,next_aki_stage3,9484,0.12652889076339097,0.5443919503460485,0.1412515897952898,0.21743071292625832,0.31290026102961366
concept_availability_without_concepts,MIMIC-III,eICU,xgboost,hospital_death,9484,0.09879797553774779,0.5891824963329768,0.12370290906999902,0.23133086108023057,0.3705410176502381
concept_availability_without_concepts,MIMIC-III,eICU,xgboost,icu_death,9483,0.05378044922492882,0.5592131514368814,0.06339546310374966,0.23292633173628607,0.4194593020211691
concept_availability_without_concepts,MIMIC-III,eICU,random_transformer,next_aki_progression,9484,0.1021720792914382,0.5287419699468006,0.11021867785151038,0.09659013897180557,0.06931113937845315
concept_availability_without_concepts,MIMIC-III,eICU,random_transformer,next_aki_stage2plus,9484,0.4323070434415858,0.5119556816946328,0.4386176818815949,0.2688414454460144,0.15337217725162916
concept_availability_without_concepts,MIMIC-III,eICU,random_transformer,next_aki_stage3,9484,0.12652889076339097,0.5442549392403025,0.1415871407248348,0.11924973130226135,0.09457766819464059
concept_availability_without_concepts,MIMIC-III,eICU,random_transformer,hospital_death,9484,0.09879797553774779,0.5929173848063923,0.12773818985550603,0.08847516775131226,0.008659678735608847
concept_availability_without_concepts,MIMIC-III,eICU,random_transformer,icu_death,9483,0.05378044922492882,0.5609850247911492,0.0641598265906271,0.051747288554906845,0.023456870310608
concept_availability_without_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_progression,9484,0.1021720792914382,0.5027807420523607,0.10206836731801514,0.09664709866046906,0.06992310026636209
concept_availability_without_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_stage2plus,9484,0.4323070434415858,0.520054973181604,0.45179956921181447,0.27248629927635193,0.1653513780679948
concept_availability_without_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_stage3,9484,0.12652889076339097,0.5461352708031546,0.14236608416076807,0.12022319436073303,0.09967139731811375
concept_availability_without_concepts,MIMIC-III,eICU,semantic_transformer,hospital_death,9484,0.09879797553774779,0.5927774092128415,0.12758968813425395,0.09101063013076782,0.04528716496592179
concept_availability_without_concepts,MIMIC-III,eICU,semantic_transformer,icu_death,9483,0.05378044922492882,0.5610109194686457,0.06406594007166777,0.052677690982818604,0.03870918253617587
concept_availability_all,MIMIC-IV,eICU,demographic,next_aki_progression,18776,0.10827652322113336,0.5030827721969924,0.10986006653181414,0.09887702018022537,0.03870911778811514
concept_availability_all,MIMIC-IV,eICU,demographic,next_aki_stage2plus,18776,0.44194716659565403,0.5206590565106952,0.4583869228642331,0.26881492137908936,0.15008479161374508
concept_availability_all,MIMIC-IV,eICU,demographic,next_aki_stage3,18776,0.1572219855134214,0.5256707162938666,0.16748980594585083,0.14159511029720306,0.0949346325342382
concept_availability_all,MIMIC-IV,eICU,demographic,hospital_death,18776,0.12457392415850022,0.5867650494875389,0.1575297032670847,0.10803056508302689,0.004223764606191596
concept_availability_all,MIMIC-IV,eICU,demographic,icu_death,18774,0.07750079897730905,0.5233568837355393,0.08173953218650348,0.07211451977491379,0.02077022231571575
concept_availability_all,MIMIC-IV,eICU,xgboost,next_aki_progression,18776,0.10827652322113336,0.5293519086420888,0.1161723797818228,0.2572202259024703,0.4002044168914004
concept_availability_all,MIMIC-IV,eICU,xgboost,next_aki_stage2plus,18776,0.44194716659565403,0.520066456081861,0.4570321956289219,0.25424655367201576,0.08865118422912538
concept_availability_all,MIMIC-IV,eICU,xgboost,next_aki_stage3,18776,0.1572219855134214,0.5502560045664917,0.17829168369014253,0.19032612643331626,0.24076315739343251
concept_availability_all,MIMIC-IV,eICU,xgboost,hospital_death,18776,0.12457392415850022,0.5882774768850023,0.156459900643533,0.1832322349902667,0.26679713967005064
concept_availability_all,MIMIC-IV,eICU,xgboost,icu_death,18774,0.07750079897730905,0.5586846101326056,0.09008933897422458,0.167030281441578,0.30227492979788306
concept_availability_all,MIMIC-IV,eICU,random_transformer,next_aki_progression,18776,0.10827652322113336,0.5292471449771361,0.12031578920414188,0.09672114998102188,0.013666019379746604
concept_availability_all,MIMIC-IV,eICU,random_transformer,next_aki_stage2plus,18776,0.44194716659565403,0.5225273847887327,0.4597405594182843,0.26031559705734253,0.11821741070145995
concept_availability_all,MIMIC-IV,eICU,random_transformer,next_aki_stage3,18776,0.1572219855134214,0.552406416379634,0.17797411503294258,0.14763839542865753,0.12436211126700557
concept_availability_all,MIMIC-IV,eICU,random_transformer,hospital_death,18776,0.12457392415850022,0.5893688867567288,0.1586310096602976,0.11130395531654358,0.05705029918035649
concept_availability_all,MIMIC-IV,eICU,random_transformer,icu_death,18774,0.07750079897730905,0.558484960501636,0.09048564967518274,0.07273222506046295,0.03784989278366279
concept_availability_all,MIMIC-IV,eICU,semantic_transformer,next_aki_progression,18776,0.10827652322113336,0.5102371228313429,0.1124962736099148,0.09811302274465561,0.03117854499568013
concept_availability_all,MIMIC-IV,eICU,semantic_transformer,next_aki_stage2plus,18776,0.44194716659565403,0.5078288538171843,0.46167214743564555,0.28240737318992615,0.18693014223233315
concept_availability_all,MIMIC-IV,eICU,semantic_transformer,next_aki_stage3,18776,0.1572219855134214,0.5250586952754006,0.22267309559263398,0.14487721025943756,0.12390573102025325
concept_availability_all,MIMIC-IV,eICU,semantic_transformer,hospital_death,18776,0.12457392415850022,0.6611127675408167,0.23981178567329325,0.10462643951177597,0.017636272735047726
concept_availability_all,MIMIC-IV,eICU,semantic_transformer,icu_death,18774,0.07750079897730905,0.6621519698386592,0.1749175161745453,0.06930547207593918,0.011947844706493991
concept_availability_with_concepts,MIMIC-IV,eICU,demographic,next_aki_progression,9292,0.11450710288420146,0.5142855315244845,0.12122413654520643,0.10311564803123474,0.03358943296778424
concept_availability_with_concepts,MIMIC-IV,eICU,demographic,next_aki_stage2plus,9292,0.4517864829961257,0.5287088912345008,0.47352015928036056,0.2725365161895752,0.15962036621760461
concept_availability_with_concepts,MIMIC-IV,eICU,demographic,next_aki_stage3,9292,0.18854928971157986,0.5330234184804331,0.20381968457252903,0.1686248481273651,0.12592476070748287
concept_availability_with_concepts,MIMIC-IV,eICU,demographic,hospital_death,9292,0.15088247955230305,0.585241841728908,0.1888913015661219,0.12754592299461365,0.029706468986081924
concept_availability_with_concepts,MIMIC-IV,eICU,demographic,icu_death,9291,0.10171133354859542,0.5213373450133574,0.10590802924351927,0.09186578541994095,0.025046944947811643
concept_availability_with_concepts,MIMIC-IV,eICU,xgboost,next_aki_progression,9292,0.11450710288420146,0.5342606485830521,0.12405369257601363,0.2568125022167868,0.3936905929890112
concept_availability_with_concepts,MIMIC-IV,eICU,xgboost,next_aki_stage2plus,9292,0.4517864829961257,0.526516637290403,0.46762138906582307,0.2535672504588888,0.0787306797020763
concept_availability_with_concepts,MIMIC-IV,eICU,xgboost,next_aki_stage3,9292,0.18854928971157986,0.554206295495561,0.2123397765690027,0.19652261575882604,0.21004701072844872
concept_availability_with_concepts,MIMIC-IV,eICU,xgboost,hospital_death,9292,0.15088247955230305,0.5880485780769461,0.18790423120234562,0.18714944574564005,0.2391675461181474
concept_availability_with_concepts,MIMIC-IV,eICU,xgboost,icu_death,9291,0.10171133354859542,0.5612837376077251,0.11857326381592583,0.17135825721424194,0.2769276841988978
concept_availability_with_concepts,MIMIC-IV,eICU,random_transformer,next_aki_progression,9292,0.11450710288420146,0.5296518101586002,0.12811867486784445,0.10146714746952057,0.008103806167051955
concept_availability_with_concepts,MIMIC-IV,eICU,random_transformer,next_aki_stage2plus,9292,0.4517864829961257,0.52477587622352,0.4688633600192418,0.263899028301239,0.12836944856137691
concept_availability_with_concepts,MIMIC-IV,eICU,random_transformer,next_aki_stage3,9292,0.18854928971157986,0.5564986358901688,0.21216244322916206,0.1767176389694214,0.15546570308795143
concept_availability_with_concepts,MIMIC-IV,eICU,random_transformer,hospital_death,9292,0.15088247955230305,0.5886450010757762,0.18891414238698273,0.1338457316160202,0.08358500504026728
concept_availability_with_concepts,MIMIC-IV,eICU,random_transformer,icu_death,9291,0.10171133354859542,0.5598594897660318,0.11809800897508141,0.09493338316679001,0.0621594569197051
concept_availability_with_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_progression,9292,0.11450710288420146,0.4952013754610152,0.11427315721000447,0.10382907092571259,0.0360742464142014
concept_availability_with_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_stage2plus,9292,0.4517864829961257,0.5451541276502936,0.5012479793628892,0.29723456501960754,0.22511646603853525
concept_availability_with_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_stage3,9292,0.18854928971157986,0.5642007088526337,0.2844238340035429,0.16996029019355774,0.1492144795426529
concept_availability_with_concepts,MIMIC-IV,eICU,semantic_transformer,hospital_death,9292,0.15088247955230305,0.6931313043651203,0.2960379875078102,0.1211514100432396,0.03486332498263091
